,Periodo,Tienda,Nombre_Producto,Temporada,Cantidad
264912,2023-03-01,981,CAMISETA MUJER,PV,4.0
264923,2023-03-01,981,PANTALON MUJER,OI,1.0
264924,2023-03-01,981,PANTALON MUJER,PV,19.0
264927,2023-03-01,981,PUNTO MANGA LARGA MUJER,OI,1.0
264928,2023-03-01,981,PUNTO MANGA LARGA MUJER,PV,7.0
264935,2023-03-01,1189,PANTALON HOMBRE,PV,2.0
264936,2023-03-01,1189,PANTALON MUJER,PV,2.0
264943,2023-03-01,1389,PANTALON MUJER,PV,1.0
264954,2023-03-01,2511,BOLSO BANDOLERA MUJER,OI,2.0
264955,2023-03-01,2511,BOLSO BANDOLERA MUJER,PV,3.0
264963,2023-03-01,2511,CAMISA MANGA LARGA MUJER,OI,0.0
264964,2023-03-01,2511,CAMISA MANGA LARGA MUJER,PV,8.0
264965,2023-03-01,2511,CAMISETA MUJER,OI,1.0
264966,2023-03-01,2511,CAMISETA MUJER,PV,8.0
264977,2023-03-01,2511,PANTALON MUJER,OI,-2.0
264978,2023-03-01,2511,PANTALON MUJER,PV,15.0
264982,2023-03-01,2511,PUNTO MANGA LARGA MUJER,PV,5.0
264995,2023-03-01,3049,CAMISA HOMBRE,OI,1.0
264996,2023-03-01,3049,CAMISA HOMBRE,PV,4.0
264997,2023-03-01,3049,CAMISA MANGA LARGA MUJER,PV,1.0
264998,2023-03-01,3049,CAMISETA MUJER,PV,3.0
265004,2023-03-01,3049,PANTALON HOMBRE,OI,1.0
265005,2023-03-01,3049,PANTALON HOMBRE,PV,2.0
265006,2023-03-01,3049,PANTALON MUJER,OI,1.0
265007,2023-03-01,3049,PANTALON MUJER,PV,3.0
265013,2023-03-01,3049,PUNTO MANGA LARGA MUJER,PV,3.0
265019,2023-03-01,3059,CAMISA HOMBRE,PV,-1.0
265020,2023-03-01,3059,CAMISA MANGA LARGA MUJER,OI,-1.0
265021,2023-03-01,3059,CAMISA MANGA LARGA MUJER,PV,5.0
265022,2023-03-01,3059,CAMISETA MUJER,PV,7.0
265028,2023-03-01,3059,PANTALON HOMBRE,PV,1.0
265029,2023-03-01,3059,PANTALON MUJER,PV,9.0
265035,2023-03-01,3059,PUNTO MANGA LARGA MUJER,PV,5.0
265037,2023-03-01,3159,CAMISA MANGA LARGA MUJER,PV,1.0
265039,2023-03-01,3159,PANTALON MUJER,PV,1.0
265044,2023-03-01,3179,CAMISETA MUJER,PV,1.0
265047,2023-03-01,3179,PANTALON HOMBRE,PV,1.0
265048,2023-03-01,3179,PANTALON MUJER,PV,5.0
265057,2023-03-01,3199,CAMISA HOMBRE,PV,6.0
265058,2023-03-01,3199,CAMISA MANGA LARGA MUJER,PV,1.0
265059,2023-03-01,3199,CAMISETA MUJER,PV,5.0
265064,2023-03-01,3199,PANTALON HOMBRE,PV,2.0
265065,2023-03-01,3199,PANTALON MUJER,PV,9.0
265071,2023-03-01,3199,PUNTO MANGA LARGA MUJER,PV,6.0
265074,2023-03-01,3209,CAMISA HOMBRE,PV,5.0
265075,2023-03-01,3209,CAMISA MANGA LARGA MUJER,PV,1.0
265076,2023-03-01,3209,CAMISETA MUJER,PV,4.0
265081,2023-03-01,3209,PANTALON HOMBRE,PV,8.0
265082,2023-03-01,3209,PANTALON MUJER,PV,4.0
265089,2023-03-01,3209,PUNTO MANGA LARGA MUJER,OI,0.0
265090,2023-03-01,3209,PUNTO MANGA LARGA MUJER,PV,2.0
265096,2023-03-01,3229,BOLSO BANDOLERA MUJER,PV,0.0
265099,2023-03-01,3229,CAMISA HOMBRE,PV,13.0
265100,2023-03-01,3229,CAMISETA MUJER,OI,1.0
265101,2023-03-01,3229,CAMISETA MUJER,PV,13.0
265109,2023-03-01,3229,PANTALON HOMBRE,PV,7.0
265110,2023-03-01,3229,PANTALON MUJER,PV,15.0
265115,2023-03-01,3229,PUNTO MANGA LARGA MUJER,PV,4.0
265123,2023-03-01,3239,CAMISA HOMBRE,OI,6.0
265124,2023-03-01,3239,CAMISA HOMBRE,PV,11.0
265125,2023-03-01,3239,CAMISA MANGA LARGA MUJER,PV,5.0
265126,2023-03-01,3239,CAMISETA MUJER,PV,14.0
265139,2023-03-01,3239,PANTALON HOMBRE,OI,2.0
265140,2023-03-01,3239,PANTALON HOMBRE,PV,5.0
265141,2023-03-01,3239,PANTALON MUJER,OI,3.0
265142,2023-03-01,3239,PANTALON MUJER,PV,12.0
265150,2023-03-01,3239,PUNTO MANGA LARGA MUJER,PV,6.0
265158,2023-03-01,3249,CAMISA MANGA LARGA MUJER,OI,2.0
265159,2023-03-01,3249,CAMISETA MUJER,OI,0.0
265163,2023-03-01,3249,PANTALON MUJER,OI,1.0
265164,2023-03-01,3249,PANTALON MUJER,PV,0.0
265166,2023-03-01,3249,PUNTO MANGA LARGA MUJER,OI,1.0
265170,2023-03-01,3259,CAMISETA MUJER,PV,-1.0
265175,2023-03-01,3269,BOLSO BANDOLERA MUJER,PV,1.0
265179,2023-03-01,3279,BOLSO BANDOLERA MUJER,PV,1.0
265181,2023-03-01,3279,CAMISA HOMBRE,OI,1.0
265182,2023-03-01,3279,CAMISA HOMBRE,PV,1.0
265183,2023-03-01,3279,CAMISA MANGA LARGA MUJER,OI,1.0
265184,2023-03-01,3279,CAMISA MANGA LARGA MUJER,PV,3.0
265185,2023-03-01,3279,CAMISETA MUJER,PV,6.0
265195,2023-03-01,3279,PANTALON HOMBRE,OI,0.0
265196,2023-03-01,3279,PANTALON HOMBRE,PV,9.0
265197,2023-03-01,3279,PANTALON MUJER,OI,2.0
265198,2023-03-01,3279,PANTALON MUJER,PV,9.0
265206,2023-03-01,3279,PUNTO MANGA LARGA MUJER,PV,4.0
265210,2023-03-01,3299,CAMISA HOMBRE,OI,3.0
265211,2023-03-01,3299,CAMISA HOMBRE,PV,2.0
265212,2023-03-01,3299,CAMISA MANGA LARGA MUJER,OI,3.0
265213,2023-03-01,3299,CAMISETA MUJER,PV,4.0
265215,2023-03-01,3299,PANTALON HOMBRE,OI,1.0
265216,2023-03-01,3299,PANTALON HOMBRE,PV,1.0
265217,2023-03-01,3299,PANTALON MUJER,OI,3.0
265218,2023-03-01,3299,PANTALON MUJER,PV,5.0
265223,2023-03-01,3299,PUNTO MANGA LARGA MUJER,PV,3.0
265228,2023-03-01,3309,CAMISA HOMBRE,OI,-1.0
265229,2023-03-01,3309,CAMISA MANGA LARGA MUJER,OI,2.0
265230,2023-03-01,3309,CAMISA MANGA LARGA MUJER,PV,2.0
265231,2023-03-01,3309,CAMISETA MUJER,OI,1.0
265232,2023-03-01,3309,CAMISETA MUJER,PV,7.0
265238,2023-03-01,3309,PANTALON MUJER,PV,2.0
265241,2023-03-01,3309,PUNTO MANGA LARGA MUJER,PV,1.0
265245,2023-03-01,3319,CAMISA HOMBRE,OI,1.0
265246,2023-03-01,3319,CAMISA MANGA LARGA MUJER,OI,1.0
265253,2023-03-01,3319,PANTALON HOMBRE,PV,1.0
265254,2023-03-01,3319,PANTALON MUJER,OI,0.0
265255,2023-03-01,3319,PANTALON MUJER,PV,2.0
265257,2023-03-01,3319,PUNTO MANGA LARGA MUJER,OI,-1.0
265263,2023-03-01,3329,CAMISA HOMBRE,OI,6.0
265264,2023-03-01,3329,CAMISA MANGA LARGA MUJER,OI,2.0
265271,2023-03-01,3329,PANTALON HOMBRE,OI,2.0
265272,2023-03-01,3329,PANTALON HOMBRE,PV,2.0
265273,2023-03-01,3329,PANTALON MUJER,OI,7.0
265274,2023-03-01,3329,PANTALON MUJER,PV,1.0
265285,2023-03-01,3349,CAMISA HOMBRE,PV,18.0
265286,2023-03-01,3349,CAMISA MANGA LARGA MUJER,OI,5.0
265287,2023-03-01,3349,CAMISA MANGA LARGA MUJER,PV,7.0
265288,2023-03-01,3349,CAMISETA MUJER,OI,1.0
265289,2023-03-01,3349,CAMISETA MUJER,PV,10.0
265300,2023-03-01,3349,PANTALON HOMBRE,OI,1.0
265301,2023-03-01,3349,PANTALON HOMBRE,PV,7.0
265302,2023-03-01,3349,PANTALON MUJER,OI,3.0
265303,2023-03-01,3349,PANTALON MUJER,PV,15.0
265310,2023-03-01,3349,PUNTO MANGA LARGA MUJER,OI,4.0
265311,2023-03-01,3349,PUNTO MANGA LARGA MUJER,PV,1.0
265317,2023-03-01,3359,CAMISA HOMBRE,PV,1.0
265320,2023-03-01,3359,PANTALON HOMBRE,PV,1.0
265321,2023-03-01,3359,PANTALON MUJER,PV,1.0
265326,2023-03-01,3409,CAMISA HOMBRE,PV,7.0
265327,2023-03-01,3409,CAMISA MANGA LARGA MUJER,OI,1.0
265328,2023-03-01,3409,CAMISA MANGA LARGA MUJER,PV,3.0
265329,2023-03-01,3409,CAMISETA MUJER,PV,15.0
265335,2023-03-01,3409,PANTALON HOMBRE,PV,10.0
265336,2023-03-01,3409,PANTALON MUJER,OI,2.0
265337,2023-03-01,3409,PANTALON MUJER,PV,7.0
265345,2023-03-01,3409,PUNTO MANGA LARGA MUJER,PV,2.0
265354,2023-03-01,3429,CAMISA HOMBRE,OI,1.0
265355,2023-03-01,3429,CAMISA HOMBRE,PV,6.0
265356,2023-03-01,3429,CAMISA MANGA LARGA MUJER,OI,0.0
265357,2023-03-01,3429,CAMISA MANGA LARGA MUJER,PV,2.0
265358,2023-03-01,3429,CAMISETA MUJER,PV,8.0
265360,2023-03-01,3429,PANTALON HOMBRE,PV,6.0
265361,2023-03-01,3429,PANTALON MUJER,OI,2.0
265362,2023-03-01,3429,PANTALON MUJER,PV,9.0
265368,2023-03-01,3429,PUNTO MANGA LARGA MUJER,PV,5.0
265370,2023-03-01,3449,CAMISA MANGA LARGA MUJER,OI,1.0
265371,2023-03-01,3449,CAMISETA MUJER,OI,1.0
265372,2023-03-01,3449,PANTALON MUJER,OI,2.0
265376,2023-03-01,3469,CAMISA HOMBRE,PV,2.0
265377,2023-03-01,3469,CAMISA MANGA LARGA MUJER,OI,1.0
265378,2023-03-01,3469,CAMISETA MUJER,PV,3.0
265386,2023-03-01,3469,PANTALON HOMBRE,PV,4.0
265387,2023-03-01,3469,PANTALON MUJER,OI,1.0
265388,2023-03-01,3469,PANTALON MUJER,PV,3.0
265394,2023-03-01,3469,PUNTO MANGA LARGA MUJER,PV,1.0
265400,2023-03-01,3479,BOLSO BANDOLERA MUJER,PV,1.0
265406,2023-03-01,3539,CAMISA MANGA LARGA MUJER,OI,1.0
265409,2023-03-01,3539,PANTALON MUJER,OI,1.0
265413,2023-03-01,3589,CAMISA HOMBRE,PV,2.0
265414,2023-03-01,3589,CAMISA MANGA LARGA MUJER,OI,1.0
265417,2023-03-01,3589,PANTALON MUJER,OI,0.0
265423,2023-03-01,3699,BOLSO BANDOLERA MUJER,PV,1.0
265424,2023-03-01,3699,CAMISA HOMBRE,PV,2.0
265425,2023-03-01,3699,CAMISA MANGA LARGA MUJER,OI,2.0
265426,2023-03-01,3699,CAMISA MANGA LARGA MUJER,PV,1.0
265427,2023-03-01,3699,CAMISETA MUJER,OI,4.0
265428,2023-03-01,3699,CAMISETA MUJER,PV,8.0
265439,2023-03-01,3699,PANTALON HOMBRE,PV,9.0
265440,2023-03-01,3699,PANTALON MUJER,OI,3.0
265441,2023-03-01,3699,PANTALON MUJER,PV,7.0
265448,2023-03-01,3699,PUNTO MANGA LARGA MUJER,OI,1.0
265449,2023-03-01,3699,PUNTO MANGA LARGA MUJER,PV,4.0
265457,2023-03-01,3751,BOLSO BANDOLERA MUJER,OI,2.0
265458,2023-03-01,3751,BOLSO BANDOLERA MUJER,PV,0.0
265463,2023-03-01,3751,CAMISA MANGA LARGA MUJER,OI,-1.0
265464,2023-03-01,3751,CAMISA MANGA LARGA MUJER,PV,1.0
265465,2023-03-01,3751,CAMISETA MUJER,OI,-1.0
265466,2023-03-01,3751,CAMISETA MUJER,PV,1.0
265472,2023-03-01,3751,PANTALON MUJER,PV,-1.0
265476,2023-03-01,3751,PUNTO MANGA LARGA MUJER,OI,-2.0
265477,2023-03-01,3751,PUNTO MANGA LARGA MUJER,PV,2.0
265483,2023-03-01,3761,PUNTO MANGA LARGA MUJER,OI,-1.0
265494,2023-03-01,4401,BOLSO BANDOLERA MUJER,OI,5.0
265495,2023-03-01,4401,BOLSO BANDOLERA MUJER,PV,6.0
265500,2023-03-01,4401,CAMISA MANGA LARGA MUJER,OI,-1.0
265501,2023-03-01,4401,CAMISA MANGA LARGA MUJER,PV,6.0
265502,2023-03-01,4401,CAMISETA MUJER,PV,5.0
265513,2023-03-01,4401,PANTALON MUJER,OI,3.0
265514,2023-03-01,4401,PANTALON MUJER,PV,23.0
265519,2023-03-01,4401,PUNTO MANGA LARGA MUJER,OI,1.0
265520,2023-03-01,4401,PUNTO MANGA LARGA MUJER,PV,10.0
265528,2023-03-01,4811,BOLSO BANDOLERA MUJER,OI,1.0
265529,2023-03-01,4811,BOLSO BANDOLERA MUJER,PV,1.0
265531,2023-03-01,4811,CAMISA MANGA LARGA MUJER,OI,-1.0
265532,2023-03-01,4811,CAMISETA MUJER,PV,2.0
265533,2023-03-01,4811,PANTALON MUJER,PV,3.0
265536,2023-03-01,4811,PUNTO MANGA LARGA MUJER,OI,-1.0
265537,2023-03-01,4811,PUNTO MANGA LARGA MUJER,PV,4.0
265542,2023-03-01,4815,CAMISA HOMBRE,OI,-1.0
265543,2023-03-01,4815,CAMISA HOMBRE,PV,5.0
265554,2023-03-01,4891,BOLSO BANDOLERA MUJER,OI,-1.0
265555,2023-03-01,4891,BOLSO BANDOLERA MUJER,PV,6.0
265561,2023-03-01,4891,CAMISA MANGA LARGA MUJER,OI,0.0
265562,2023-03-01,4891,CAMISA MANGA LARGA MUJER,PV,5.0
265563,2023-03-01,4891,CAMISETA MUJER,OI,-2.0
265564,2023-03-01,4891,CAMISETA MUJER,PV,6.0
265574,2023-03-01,4891,PANTALON MUJER,OI,-1.0
265575,2023-03-01,4891,PANTALON MUJER,PV,6.0
265579,2023-03-01,4891,PUNTO MANGA LARGA MUJER,OI,-2.0
265580,2023-03-01,4891,PUNTO MANGA LARGA MUJER,PV,5.0
265595,2023-03-01,4991,BOLSO BANDOLERA MUJER,OI,11.0
265596,2023-03-01,4991,BOLSO BANDOLERA MUJER,PV,10.0
265602,2023-03-01,4991,CAMISA MANGA LARGA MUJER,OI,4.0
265603,2023-03-01,4991,CAMISA MANGA LARGA MUJER,PV,14.0
265604,2023-03-01,4991,CAMISETA MUJER,OI,-1.0
265605,2023-03-01,4991,CAMISETA MUJER,PV,11.0
265620,2023-03-01,4991,PANTALON MUJER,OI,1.0
265621,2023-03-01,4991,PANTALON MUJER,PV,24.0
265626,2023-03-01,4991,PUNTO MANGA LARGA MUJER,OI,2.0
265627,2023-03-01,4991,PUNTO MANGA LARGA MUJER,PV,18.0
265638,2023-03-01,4995,CAMISA HOMBRE,OI,0.0
265639,2023-03-01,4995,CAMISA HOMBRE,PV,24.0
265646,2023-03-01,4995,PANTALON HOMBRE,OI,3.0
265647,2023-03-01,4995,PANTALON HOMBRE,PV,12.0
265659,2023-03-01,5469,CAMISA HOMBRE,PV,10.0
265660,2023-03-01,5469,CAMISA MANGA LARGA MUJER,OI,2.0
265661,2023-03-01,5469,CAMISA MANGA LARGA MUJER,PV,1.0
265662,2023-03-01,5469,CAMISETA MUJER,OI,1.0
265663,2023-03-01,5469,CAMISETA MUJER,PV,26.0
265671,2023-03-01,5469,PANTALON HOMBRE,OI,6.0
265672,2023-03-01,5469,PANTALON HOMBRE,PV,9.0
265673,2023-03-01,5469,PANTALON MUJER,OI,1.0
265674,2023-03-01,5469,PANTALON MUJER,PV,6.0
265680,2023-03-01,5469,PUNTO MANGA LARGA MUJER,PV,7.0
265691,2023-03-01,5649,CAMISA HOMBRE,OI,7.0
265692,2023-03-01,5649,CAMISA HOMBRE,PV,7.0
265693,2023-03-01,5649,CAMISETA MUJER,OI,2.0
265694,2023-03-01,5649,CAMISETA MUJER,PV,5.0
265700,2023-03-01,5649,PANTALON HOMBRE,OI,2.0
265701,2023-03-01,5649,PANTALON MUJER,OI,3.0
265702,2023-03-01,5649,PANTALON MUJER,PV,7.0
265710,2023-03-01,5649,PUNTO MANGA LARGA MUJER,OI,0.0
265711,2023-03-01,5649,PUNTO MANGA LARGA MUJER,PV,1.0
265724,2023-03-01,5679,CAMISA HOMBRE,PV,1.0
265725,2023-03-01,5679,CAMISA MANGA LARGA MUJER,OI,1.0
265726,2023-03-01,5679,CAMISA MANGA LARGA MUJER,PV,6.0
265727,2023-03-01,5679,CAMISETA MUJER,OI,-1.0
265728,2023-03-01,5679,CAMISETA MUJER,PV,12.0
265737,2023-03-01,5679,PANTALON HOMBRE,PV,7.0
265738,2023-03-01,5679,PANTALON MUJER,PV,15.0
265746,2023-03-01,5679,PUNTO MANGA LARGA MUJER,OI,1.0
265747,2023-03-01,5679,PUNTO MANGA LARGA MUJER,PV,8.0
265753,2023-03-01,5719,CAMISA HOMBRE,PV,0.0
265754,2023-03-01,5719,CAMISA MANGA LARGA MUJER,PV,3.0
265755,2023-03-01,5719,CAMISETA MUJER,PV,5.0
265760,2023-03-01,5719,PANTALON HOMBRE,PV,6.0
265761,2023-03-01,5719,PANTALON MUJER,PV,19.0
265767,2023-03-01,5719,PUNTO MANGA LARGA MUJER,OI,0.0
265768,2023-03-01,5719,PUNTO MANGA LARGA MUJER,PV,0.0
265774,2023-03-01,5759,CAMISA HOMBRE,OI,3.0
265775,2023-03-01,5759,CAMISA HOMBRE,PV,11.0
265776,2023-03-01,5759,CAMISA MANGA LARGA MUJER,PV,5.0
265777,2023-03-01,5759,CAMISETA MUJER,OI,1.0
265778,2023-03-01,5759,CAMISETA MUJER,PV,18.0
265788,2023-03-01,5759,PANTALON HOMBRE,OI,4.0
265789,2023-03-01,5759,PANTALON HOMBRE,PV,8.0
265790,2023-03-01,5759,PANTALON MUJER,PV,23.0
265796,2023-03-01,5759,PUNTO MANGA LARGA MUJER,PV,10.0
265805,2023-03-01,6071,BOLSO BANDOLERA MUJER,OI,0.0
265806,2023-03-01,6071,BOLSO BANDOLERA MUJER,PV,1.0
265813,2023-03-01,6071,CAMISA MANGA LARGA MUJER,OI,-2.0
265814,2023-03-01,6071,CAMISA MANGA LARGA MUJER,PV,7.0
265815,2023-03-01,6071,CAMISETA MUJER,OI,1.0
265816,2023-03-01,6071,CAMISETA MUJER,PV,4.0
265830,2023-03-01,6071,PANTALON MUJER,OI,2.0
265831,2023-03-01,6071,PANTALON MUJER,PV,10.0
265835,2023-03-01,6071,PUNTO MANGA LARGA MUJER,OI,-2.0
265836,2023-03-01,6071,PUNTO MANGA LARGA MUJER,PV,5.0
265844,2023-03-01,6075,CAMISA HOMBRE,OI,-1.0
265845,2023-03-01,6075,CAMISA HOMBRE,PV,12.0
265850,2023-03-01,6075,PANTALON HOMBRE,PV,11.0
265860,2023-03-01,6161,BOLSO BANDOLERA MUJER,OI,2.0
265863,2023-03-01,6161,CAMISA MANGA LARGA MUJER,PV,2.0
265864,2023-03-01,6161,CAMISETA MUJER,PV,2.0
265869,2023-03-01,6161,PANTALON MUJER,PV,1.0
265873,2023-03-01,6161,PUNTO MANGA LARGA MUJER,OI,1.0
265874,2023-03-01,6161,PUNTO MANGA LARGA MUJER,PV,4.0
265883,2023-03-01,6471,BOLSO BANDOLERA MUJER,OI,5.0
265884,2023-03-01,6471,BOLSO BANDOLERA MUJER,PV,1.0
265890,2023-03-01,6471,CAMISA MANGA LARGA MUJER,OI,0.0
265891,2023-03-01,6471,CAMISA MANGA LARGA MUJER,PV,10.0
265892,2023-03-01,6471,CAMISETA MUJER,PV,10.0
265902,2023-03-01,6471,PANTALON MUJER,OI,0.0
265903,2023-03-01,6471,PANTALON MUJER,PV,9.0
265907,2023-03-01,6471,PUNTO MANGA LARGA MUJER,OI,3.0
265908,2023-03-01,6471,PUNTO MANGA LARGA MUJER,PV,11.0
265919,2023-03-01,6771,BOLSO BANDOLERA MUJER,OI,2.0
265920,2023-03-01,6771,BOLSO BANDOLERA MUJER,PV,3.0
265925,2023-03-01,6771,CAMISA MANGA LARGA MUJER,OI,1.0
265926,2023-03-01,6771,CAMISA MANGA LARGA MUJER,PV,3.0
265927,2023-03-01,6771,CAMISETA MUJER,PV,9.0
265935,2023-03-01,6771,PANTALON MUJER,PV,5.0
265938,2023-03-01,6771,PUNTO MANGA LARGA MUJER,OI,1.0
265939,2023-03-01,6771,PUNTO MANGA LARGA MUJER,PV,6.0
265949,2023-03-01,6775,CAMISA HOMBRE,OI,0.0
265950,2023-03-01,6775,CAMISA HOMBRE,PV,19.0
265953,2023-03-01,6775,PANTALON HOMBRE,PV,6.0
265969,2023-03-01,6831,BOLSO BANDOLERA MUJER,OI,8.0
265970,2023-03-01,6831,BOLSO BANDOLERA MUJER,PV,4.0
265978,2023-03-01,6831,CAMISA MANGA LARGA MUJER,OI,2.0
265979,2023-03-01,6831,CAMISA MANGA LARGA MUJER,PV,9.0
265980,2023-03-01,6831,CAMISETA MUJER,OI,0.0
265981,2023-03-01,6831,CAMISETA MUJER,PV,9.0
265992,2023-03-01,6831,PANTALON MUJER,OI,0.0
265993,2023-03-01,6831,PANTALON MUJER,PV,14.0
265998,2023-03-01,6831,PUNTO MANGA LARGA MUJER,OI,4.0
265999,2023-03-01,6831,PUNTO MANGA LARGA MUJER,PV,13.0
266014,2023-03-01,6835,CAMISA HOMBRE,OI,1.0
266015,2023-03-01,6835,CAMISA HOMBRE,PV,21.0
266023,2023-03-01,6835,PANTALON HOMBRE,OI,1.0
266024,2023-03-01,6835,PANTALON HOMBRE,PV,7.0
266033,2023-03-01,6836,BOLSO BANDOLERA MUJER,OI,14.0
266034,2023-03-01,6836,BOLSO BANDOLERA MUJER,PV,10.0
266051,2023-03-01,6879,BOLSO BANDOLERA MUJER,PV,3.0
266055,2023-03-01,6879,CAMISA HOMBRE,PV,22.0
266056,2023-03-01,6879,CAMISA MANGA LARGA MUJER,OI,1.0
266057,2023-03-01,6879,CAMISA MANGA LARGA MUJER,PV,2.0
266058,2023-03-01,6879,CAMISETA MUJER,OI,2.0
266059,2023-03-01,6879,CAMISETA MUJER,PV,20.0
266067,2023-03-01,6879,PANTALON HOMBRE,OI,2.0
266068,2023-03-01,6879,PANTALON HOMBRE,PV,10.0
266069,2023-03-01,6879,PANTALON MUJER,PV,12.0
266076,2023-03-01,6879,PUNTO MANGA LARGA MUJER,PV,14.0
266089,2023-03-01,6951,BOLSO BANDOLERA MUJER,OI,8.0
266090,2023-03-01,6951,BOLSO BANDOLERA MUJER,PV,7.0
266096,2023-03-01,6951,CAMISA MANGA LARGA MUJER,OI,3.0
266097,2023-03-01,6951,CAMISA MANGA LARGA MUJER,PV,10.0
266098,2023-03-01,6951,CAMISETA MUJER,OI,1.0
266099,2023-03-01,6951,CAMISETA MUJER,PV,7.0
266112,2023-03-01,6951,PANTALON MUJER,OI,2.0
266113,2023-03-01,6951,PANTALON MUJER,PV,15.0
266119,2023-03-01,6951,PUNTO MANGA LARGA MUJER,OI,-1.0
266120,2023-03-01,6951,PUNTO MANGA LARGA MUJER,PV,7.0
266128,2023-03-01,6955,CAMISA HOMBRE,PV,16.0
266135,2023-03-01,6955,PANTALON HOMBRE,OI,-3.0
266136,2023-03-01,6955,PANTALON HOMBRE,PV,8.0
266149,2023-03-01,6961,BOLSO BANDOLERA MUJER,OI,1.0
266150,2023-03-01,6961,BOLSO BANDOLERA MUJER,PV,1.0
266156,2023-03-01,6961,CAMISA MANGA LARGA MUJER,OI,0.0
266157,2023-03-01,6961,CAMISA MANGA LARGA MUJER,PV,9.0
266158,2023-03-01,6961,CAMISETA MUJER,PV,14.0
266172,2023-03-01,6961,PANTALON MUJER,OI,3.0
266173,2023-03-01,6961,PANTALON MUJER,PV,25.0
266178,2023-03-01,6961,PUNTO MANGA LARGA MUJER,OI,-2.0
266179,2023-03-01,6961,PUNTO MANGA LARGA MUJER,PV,18.0
266193,2023-03-01,6965,CAMISA HOMBRE,OI,-8.0
266194,2023-03-01,6965,CAMISA HOMBRE,PV,-3.0
266197,2023-03-01,6965,PANTALON HOMBRE,OI,-1.0
266198,2023-03-01,6965,PANTALON HOMBRE,PV,-1.0
266206,2023-03-01,6966,BOLSO BANDOLERA MUJER,OI,17.0
266207,2023-03-01,6966,BOLSO BANDOLERA MUJER,PV,10.0
266230,2023-03-01,6971,BOLSO BANDOLERA MUJER,OI,0.0
266231,2023-03-01,6971,BOLSO BANDOLERA MUJER,PV,1.0
266238,2023-03-01,6971,CAMISA MANGA LARGA MUJER,OI,-1.0
266239,2023-03-01,6971,CAMISA MANGA LARGA MUJER,PV,6.0
266240,2023-03-01,6971,CAMISETA MUJER,OI,-1.0
266241,2023-03-01,6971,CAMISETA MUJER,PV,14.0
266253,2023-03-01,6971,PANTALON MUJER,OI,3.0
266254,2023-03-01,6971,PANTALON MUJER,PV,13.0
266260,2023-03-01,6971,PUNTO MANGA LARGA MUJER,OI,1.0
266261,2023-03-01,6971,PUNTO MANGA LARGA MUJER,PV,6.0
266272,2023-03-01,6981,BOLSO BANDOLERA MUJER,OI,4.0
266273,2023-03-01,6981,BOLSO BANDOLERA MUJER,PV,0.0
266277,2023-03-01,6981,CAMISETA MUJER,PV,1.0
266279,2023-03-01,6981,PANTALON MUJER,PV,1.0
266283,2023-03-01,6981,PUNTO MANGA LARGA MUJER,OI,-2.0
266284,2023-03-01,6981,PUNTO MANGA LARGA MUJER,PV,3.0
266297,2023-03-01,7509,CAMISA HOMBRE,PV,3.0
266298,2023-03-01,7509,CAMISA MANGA LARGA MUJER,OI,1.0
266299,2023-03-01,7509,CAMISA MANGA LARGA MUJER,PV,2.0
266300,2023-03-01,7509,CAMISETA MUJER,PV,4.0
266306,2023-03-01,7509,PANTALON HOMBRE,PV,6.0
266307,2023-03-01,7509,PANTALON MUJER,OI,2.0
266308,2023-03-01,7509,PANTALON MUJER,PV,8.0
266314,2023-03-01,7509,PUNTO MANGA LARGA MUJER,OI,0.0
266315,2023-03-01,7509,PUNTO MANGA LARGA MUJER,PV,3.0
266323,2023-03-01,7889,CAMISA HOMBRE,PV,1.0
266324,2023-03-01,7889,CAMISA MANGA LARGA MUJER,OI,5.0
266325,2023-03-01,7889,CAMISA MANGA LARGA MUJER,PV,1.0
266326,2023-03-01,7889,CAMISETA MUJER,OI,1.0
266327,2023-03-01,7889,CAMISETA MUJER,PV,2.0
266335,2023-03-01,7889,PANTALON MUJER,OI,3.0
266336,2023-03-01,7889,PANTALON MUJER,PV,6.0
266349,2023-03-01,8101,BOLSO BANDOLERA MUJER,OI,7.0
266350,2023-03-01,8101,BOLSO BANDOLERA MUJER,PV,3.0
266358,2023-03-01,8101,CAMISA MANGA LARGA MUJER,OI,2.0
266359,2023-03-01,8101,CAMISA MANGA LARGA MUJER,PV,8.0
266360,2023-03-01,8101,CAMISETA MUJER,OI,1.0
266361,2023-03-01,8101,CAMISETA MUJER,PV,11.0
266373,2023-03-01,8101,PANTALON MUJER,OI,-1.0
266374,2023-03-01,8101,PANTALON MUJER,PV,14.0
266380,2023-03-01,8101,PUNTO MANGA LARGA MUJER,OI,4.0
266381,2023-03-01,8101,PUNTO MANGA LARGA MUJER,PV,9.0
266394,2023-03-01,8105,CAMISA HOMBRE,OI,2.0
266395,2023-03-01,8105,CAMISA HOMBRE,PV,30.0
266404,2023-03-01,8105,PANTALON HOMBRE,OI,-2.0
266405,2023-03-01,8105,PANTALON HOMBRE,PV,15.0
266421,2023-03-01,8131,BOLSO BANDOLERA MUJER,OI,1.0
266422,2023-03-01,8131,BOLSO BANDOLERA MUJER,PV,4.0
266426,2023-03-01,8131,CAMISA MANGA LARGA MUJER,OI,-1.0
266427,2023-03-01,8131,CAMISA MANGA LARGA MUJER,PV,10.0
